time,temperature_2m,relativehumidity_2m,rain,snowfall,cloudcover,windspeed_10m
2022-01-31T11:00:00Z,22,58,0,0,88,4.2
2022-01-31T12:00:00Z,24.7,52,0,0,86,4.3
2022-01-31T13:00:00Z,27,44,0,0,87,4.1
2022-01-31T14:00:00Z,28.5,36,0,0,83,4.2
2022-01-31T15:00:00Z,29,38,0,0,62,5.5
2022-01-31T16:00:00Z,28.3,45,0,0,21,5.1
2022-01-31T17:00:00Z,27.2,48,0,0,14,7.2
2022-01-31T18:00:00Z,25,54,0,0,0,9.5
2022-01-31T19:00:00Z,22,61,0,0,0,10.3
2022-01-31T20:00:00Z,19.3,67,0,0,1,11
2022-01-31T21:00:00Z,17.3,70,0,0,7,11.5
2022-01-31T22:00:00Z,15.1,75,0,0,26,12
2022-01-31T23:00:00Z,13.8,76,0,0,34,12
2022-02-01T00:00:00Z,12.7,75,0,0,24,12.4
2022-02-01T01:00:00Z,13.7,74,0,0,0,12.2
2022-02-01T02:00:00Z,15.2,72,0,0,0,9.8
2022-02-01T03:00:00Z,16.6,71,0,0,0,9.7
2022-02-01T04:00:00Z,15.9,71,0,0,0,10
2022-02-01T05:00:00Z,15,72,0,0,2,9.5
2022-02-01T06:00:00Z,15.5,72,0,0,2,9.5
2022-02-01T07:00:00Z,15.5,72,0,0,0,9
2022-02-01T08:00:00Z,15.7,73,0,0,0,8.4
2022-02-01T09:00:00Z,19,67,0,0,0,8.4
2022-02-01T10:00:00Z,25.4,59,0,0,0,8.4
2022-02-01T11:00:00Z,28.5,58,0,0,0,8.9
2022-02-01T12:00:00Z,31.2,58,0,0,10,8
2022-02-01T13:00:00Z,32.7,59,0,0,25,8.4
2022-02-01T14:00:00Z,33.8,61,0,0,28,8.9
2022-02-01T15:00:00Z,34.4,62,0,0,22,8
2022-02-01T16:00:00Z,35,64,0,0,17,5.1
2022-02-01T17:00:00Z,30,70,0,0,26,8.7
2022-02-01T18:00:00Z,30.8,70,0,0,49,7.7
2022-02-01T19:00:00Z,29.3,73,0,0,65,3.6
2022-02-01T20:00:00Z,28.3,75,0,0,66,9
2022-02-01T21:00:00Z,28.7,75,0,0,72,7.6
2022-02-01T22:00:00Z,27.5,78,0,0,78,4.7
2022-02-01T23:00:00Z,27.8,79,0,0,80,5.1
2022-02-02T00:00:00Z,28.4,79,0,0,82,2.9
2022-02-02T01:00:00Z,28.9,80,0,0,72,4.3
2022-02-02T02:00:00Z,27.4,83,0,0,80,4.3
2022-02-02T03:00:00Z,26,85,0,0,100,4.3
2022-02-02T04:00:00Z,28.6,85,0,0,100,4.3
2022-02-02T05:00:00Z,26.2,89,0,0,81,4.3
2022-02-02T06:00:00Z,26.3,89,0,0,73,4.3
2022-02-02T07:00:00Z,27.4,88,0,0,62,4.3
2022-02-02T08:00:00Z,29.9,89,0,0,71,4.3
2022-02-02T09:00:00Z,31.6,90,0,0,68,4.3
2022-02-02T10:00:00Z,36.5,85,0,0,80,4.3
2022-02-02T11:00:00Z,39.2,83,0,0,87,4.3
2022-02-02T12:00:00Z,39.8,85,0,0,93,4.3
2022-02-02T13:00:00Z,40.8,84,0,0,91,4.3
2022-02-02T14:00:00Z,40.8,86,0,0,93,4.3
2022-02-02T15:00:00Z,40.8,86,0,0,86,4.3
2022-02-02T16:00:00Z,41.7,84,0,0,100,4.3
2022-02-02T17:00:00Z,40.2,86,0,0,100,4.3
2022-02-02T18:00:00Z,39.3,88,0,0,100,4.3
2022-02-02T19:00:00Z,39.4,89,0,0,100,6.7
2022-02-02T20:00:00Z,38.3,90,0,0,100,7.2
2022-02-02T21:00:00Z,38.3,91,0,0,100,7.4
2022-02-02T22:00:00Z,37.8,92,0,0,100,7.9
2022-02-02T23:00:00Z,37.8,94,0,0,100,7
2022-02-03T00:00:00Z,37.5,93,0,0,100,6.9
2022-02-03T01:00:00Z,37.5,94,0,0,100,7.2
2022-02-03T02:00:00Z,37.2,95,0,0,100,7.8
2022-02-03T03:00:00Z,37.3,96,0,0,100,8.4
2022-02-03T04:00:00Z,37.4,97,0,0,100,9.1
2022-02-03T05:00:00Z,37.1,98,0.004,0,100,9.4
2022-02-03T06:00:00Z,37.1,98,0.012,0,100,8.9
2022-02-03T07:00:00Z,38.9,97,0.016,0,100,8.7
2022-02-03T08:00:00Z,39.3,96,0.02,0,100,7.9
2022-02-03T09:00:00Z,39.6,97,0.024,0,100,8.2
2022-02-03T10:00:00Z,41.6,97,0.024,0,100,7.5
2022-02-03T11:00:00Z,42.3,96,0.024,0,100,8.4
2022-02-03T12:00:00Z,43.1,96,0.02,0,100,7.6
2022-02-03T13:00:00Z,43.9,94,0.02,0,100,7.1
2022-02-03T14:00:00Z,43.6,95,0.028,0,100,8
2022-02-03T15:00:00Z,43.9,95,0.028,0,100,8.4
2022-02-03T16:00:00Z,43.8,96,0.031,0,100,7.9
2022-02-03T17:00:00Z,43.3,97,0.035,0,100,7.2
2022-02-03T18:00:00Z,43.1,97,0.039,0,100,8.6
2022-02-03T19:00:00Z,43.2,97,0.043,0,100,9.7
2022-02-03T20:00:00Z,43.6,96,0.02,0,100,9.7
2022-02-03T21:00:00Z,45,92,0.016,0,100,11.6
2022-02-03T22:00:00Z,46.7,90,0.016,0,100,18.4
2022-02-03T23:00:00Z,47.1,90,0.02,0,96,20.9
2022-02-04T00:00:00Z,47.4,90,0.031,0,96,21.1
2022-02-04T01:00:00Z,48.2,88,0.028,0,91,22.6
2022-02-04T02:00:00Z,48.3,89,0.039,0,100,23.7
2022-02-04T03:00:00Z,49.4,90,0.059,0,100,22.1
2022-02-04T04:00:00Z,50.3,91,0.075,0,100,21.5
2022-02-04T05:00:00Z,50.9,92,0.094,0,100,24.3
2022-02-04T06:00:00Z,51.7,92,0.031,0,100,21.3
2022-02-04T07:00:00Z,51,93,0.051,0,100,9.7
2022-02-04T08:00:00Z,49.4,95,0.091,0,100,13.9
2022-02-04T09:00:00Z,40.2,93,0.035,0,100,19.4
2022-02-04T10:00:00Z,34.1,89,0.016,0,100,16.6
2022-02-04T11:00:00Z,33.5,90,0.031,0,100,14.5
2022-02-04T12:00:00Z,34.4,91,0.039,0,100,14.1
2022-02-04T13:00:00Z,34.8,90,0.043,0,100,15.5
2022-02-04T14:00:00Z,34.4,91,0.043,0,100,14.1
2022-02-04T15:00:00Z,34,91,0.02,0,100,14.2
2022-02-04T16:00:00Z,33.5,92,0.028,0,100,16.8
2022-02-04T17:00:00Z,31.7,90,0.043,0,100,15.1
2022-02-04T18:00:00Z,31.1,89,0.031,0,100,13.8
2022-02-04T19:00:00Z,30.8,88,0.016,0,100,14.2
2022-02-04T20:00:00Z,30.8,88,0.004,0,100,14.9
2022-02-04T21:00:00Z,30.7,88,0,0,100,14.1
2022-02-04T22:00:00Z,29.9,86,0,0,100,12.9
2022-02-04T23:00:00Z,29.9,85,0,0,100,13.5
2022-02-05T00:00:00Z,29.3,83,0,0,100,14.3
2022-02-05T01:00:00Z,28.5,79,0,0,100,15.3
2022-02-05T02:00:00Z,27.6,78,0,0,79,16
2022-02-05T03:00:00Z,26.3,80,0,0,46,16.5
2022-02-05T04:00:00Z,25.5,76,0,0,61,16.4
2022-02-05T05:00:00Z,23.3,72,0,0,58,17.6
2022-02-05T06:00:00Z,23.3,70,0,0,57,16.8
2022-02-05T07:00:00Z,23.2,70,0,0,50,16.5
2022-02-05T08:00:00Z,22.8,70,0,0,40,19.4
2022-02-05T09:00:00Z,23.4,69,0,0,9,21.9
2022-02-05T10:00:00Z,24.9,65,0,0,10,23.4
2022-02-05T11:00:00Z,25.9,63,0,0,0,22.7
2022-02-05T12:00:00Z,26.8,59,0,0,0,23.4
2022-02-05T13:00:00Z,27.3,59,0,0,0,24.7
2022-02-05T14:00:00Z,27.2,58,0,0,0,23.2
2022-02-05T15:00:00Z,27.2,57,0,0,0,22
2022-02-05T16:00:00Z,27.1,55,0,0,0,20.1
2022-02-05T17:00:00Z,25.1,58,0,0,0,16.4
2022-02-05T18:00:00Z,24.1,59,0,0,0,15.1
2022-02-05T19:00:00Z,23.4,58,0,0,0,14.5
2022-02-05T20:00:00Z,22.6,58,0,0,0,14.2
2022-02-05T21:00:00Z,21.7,59,0,0,0,13.4
2022-02-05T22:00:00Z,20.3,59,0,0,0,13.5
2022-02-05T23:00:00Z,20,59,0,0,0,12.6
2022-02-06T00:00:00Z,19.4,59,0,0,0,11.3
2022-02-06T01:00:00Z,19.1,58,0,0,0,10.1
2022-02-06T02:00:00Z,18.7,59,0,0,0,9.8
2022-02-06T03:00:00Z,18.2,61,0,0,0,9.7
2022-02-06T04:00:00Z,17.8,60,0,0,0,8.1
2022-02-06T05:00:00Z,15.8,68,0,0,0,9
2022-02-06T06:00:00Z,15.6,70,0,0,0,7.6
2022-02-06T07:00:00Z,15.4,69,0,0,0,5.6
2022-02-06T08:00:00Z,16.4,69,0,0,2,5.8
2022-02-06T09:00:00Z,18.1,66,0,0,8,6.1
2022-02-06T10:00:00Z,21.9,61,0,0,11,6.6
2022-02-06T11:00:00Z,23.6,61,0,0,20,7.9
2022-02-06T12:00:00Z,25.8,62,0,0,26,8.9
2022-02-06T13:00:00Z,27.7,64,0,0,29,10.2
2022-02-06T14:00:00Z,28.8,64,0,0,37,10.8
2022-02-06T15:00:00Z,29.9,65,0,0,43,10.6
2022-02-06T16:00:00Z,30.8,64,0,0,45,9.8
2022-02-06T17:00:00Z,29.8,67,0,0,12,7.3
2022-02-06T18:00:00Z,28.4,73,0,0,0,8
2022-02-06T19:00:00Z,27.2,77,0,0,0,6.4
2022-02-06T20:00:00Z,26.5,78,0,0,2,5.9
2022-02-06T21:00:00Z,27,74,0,0,7,6.5
2022-02-06T22:00:00Z,27,76,0,0,29,6.3
2022-02-06T23:00:00Z,25.7,81,0,0,64,4.4
2022-02-07T00:00:00Z,26.2,81,0,0,90,4.7
2022-02-07T01:00:00Z,27,81,0,0,100,4.8
2022-02-07T02:00:00Z,27.6,82,0,0,100,5.4
2022-02-07T03:00:00Z,28.7,83,0,0,100,5.2
2022-02-07T04:00:00Z,29,84,0,0,100,5.2
2022-02-07T05:00:00Z,29.7,87,0,0,100,5.2
2022-02-07T06:00:00Z,29.9,87,0.004,0,100,5.5
2022-02-07T07:00:00Z,29.9,87,0.004,0,100,6.7
2022-02-07T08:00:00Z,30.4,88,0.012,0,100,8.7
2022-02-07T09:00:00Z,30.4,91,0.016,0,100,9.1
2022-02-07T10:00:00Z,32,93,0.012,0,100,8
2022-02-07T11:00:00Z,33,93,0.008,0,100,8.2
2022-02-07T12:00:00Z,34.7,93,0.004,0,100,8.3
2022-02-07T13:00:00Z,35.3,93,0.004,0,100,8.6
2022-02-07T14:00:00Z,35.1,94,0.004,0,100,9.8
2022-02-07T15:00:00Z,34.8,96,0,0,100,8.8
2022-02-07T16:00:00Z,35.1,96,0,0,100,9.1
2022-02-07T17:00:00Z,36.6,93,0.004,0,100,8.8
2022-02-07T18:00:00Z,36.3,94,0.004,0,100,10.1
2022-02-07T19:00:00Z,36.8,94,0.004,0,100,9.7
2022-02-07T20:00:00Z,36.4,94,0.012,0,100,10
2022-02-07T21:00:00Z,36.4,94,0.016,0,100,9.4
2022-02-07T22:00:00Z,36.3,95,0.012,0,100,9.4
2022-02-07T23:00:00Z,36.4,94,0.012,0,100,11.3
2022-02-08T00:00:00Z,36.2,95,0.012,0,100,10.7
2022-02-08T01:00:00Z,36.3,94,0.012,0,100,10.1
2022-02-08T02:00:00Z,36.4,94,0.02,0,100,11.3
2022-02-08T03:00:00Z,36.8,94,0.012,0,100,12.4
2022-02-08T04:00:00Z,36.3,93,0.004,0,96,12.9
2022-02-08T05:00:00Z,36.2,91,0,0,78,11.5
2022-02-08T06:00:00Z,36.1,91,0,0,50,11
2022-02-08T07:00:00Z,35.6,91,0,0,32,11
2022-02-08T08:00:00Z,36.2,88,0,0,35,12.7
2022-02-08T09:00:00Z,38,82,0,0,6,10.5
2022-02-08T10:00:00Z,41.2,71,0,0,7,11.4
2022-02-08T11:00:00Z,39.8,72,0,0,15,9.2
2022-02-08T12:00:00Z,40.7,68,0,0,12,12.4
2022-02-08T13:00:00Z,41.3,63,0,0,23,15.3
2022-02-08T14:00:00Z,40.9,63,0,0,65,15.7
2022-02-08T15:00:00Z,39.7,62,0,0,69,16.2
2022-02-08T16:00:00Z,38.9,62,0,0,72,15.7
2022-02-08T17:00:00Z,36.7,58,0,0,76,16
2022-02-08T18:00:00Z,36.2,58,0,0,90,13.6
2022-02-08T19:00:00Z,35,60,0,0,83,12.3
2022-02-08T20:00:00Z,34,62,0,0,0,12.5
2022-02-08T21:00:00Z,33.1,63,0,0,0,13.1
2022-02-08T22:00:00Z,31.6,64,0,0,0,12.3
2022-02-08T23:00:00Z,31.1,65,0,0,0,10.8
2022-02-09T00:00:00Z,30.5,66,0,0,0,9.7
2022-02-09T01:00:00Z,29.9,65,0,0,0,9.5
2022-02-09T02:00:00Z,29.6,64,0,0,0,9.8
2022-02-09T03:00:00Z,28.8,66,0,0,0,8.3
2022-02-09T04:00:00Z,27.4,70,0,0,0,6.5
2022-02-09T05:00:00Z,24.5,80,0,0,0,7.8
2022-02-09T06:00:00Z,24.5,79,0,0,0,4.8
2022-02-09T07:00:00Z,24.5,78,0,0,0,5
2022-02-09T08:00:00Z,24.5,83,0,0,0,6
2022-02-09T09:00:00Z,28.6,74,0,0,0,7.8
2022-02-09T10:00:00Z,34,61,0,0,0,7.6
2022-02-09T11:00:00Z,35.6,58,0,0,0,8.1
2022-02-09T12:00:00Z,37.9,55,0,0,0,9.3
2022-02-09T13:00:00Z,39.4,53,0,0,0,10.6
2022-02-09T14:00:00Z,40.7,52,0,0,0,12.2
2022-02-09T15:00:00Z,41.7,53,0,0,0,12.3
2022-02-09T16:00:00Z,42.4,54,0,0,0,10
2022-02-09T17:00:00Z,41.2,62,0,0,0,9.4
2022-02-09T18:00:00Z,39.6,66,0,0,0,11.5
2022-02-09T19:00:00Z,38,68,0,0,3,11.1
2022-02-09T20:00:00Z,36.9,71,0,0,0,9.3
2022-02-09T21:00:00Z,36.3,72,0,0,0,8.6
2022-02-09T22:00:00Z,33.6,79,0,0,0,9.7
2022-02-09T23:00:00Z,32.9,82,0,0,0,8.7
2022-02-10T00:00:00Z,32.3,83,0,0,0,8.3
2022-02-10T01:00:00Z,31.8,86,0,0,7,8.4
2022-02-10T02:00:00Z,31.8,87,0,0,25,8.6
2022-02-10T03:00:00Z,32.6,88,0,0,65,8.2
2022-02-10T04:00:00Z,33.1,89,0,0,77,7.8
2022-02-10T05:00:00Z,31,90,0.012,0,62,6.6
2022-02-10T06:00:00Z,30.4,89,0.008,0,20,4.7
2022-02-10T07:00:00Z,30.2,89,0,0,14,8.4
2022-02-10T08:00:00Z,32.2,86,0,0,2,6.6
2022-02-10T09:00:00Z,37.8,78,0,0,0,7.4
2022-02-10T10:00:00Z,42.7,69,0,0,0,10.5
2022-02-10T11:00:00Z,45.3,62,0,0,0,12.5
2022-02-10T12:00:00Z,48,55,0,0,10,14.1
2022-02-10T13:00:00Z,48.8,48,0,0,27,21.7
2022-02-10T14:00:00Z,49.1,46,0,0,34,20.1
2022-02-10T15:00:00Z,48.8,45,0,0,14,20
2022-02-10T16:00:00Z,48.2,45,0,0,0,16.9
2022-02-10T17:00:00Z,45.3,48,0,0,25,9.1
2022-02-10T18:00:00Z,43.8,51,0,0,0,9.1
2022-02-10T19:00:00Z,42.2,54,0,0,0,10.8
2022-02-10T20:00:00Z,41.1,59,0,0,2,9.7
2022-02-10T21:00:00Z,39.2,64,0,0,14,9.9
2022-02-10T22:00:00Z,36.2,71,0,0,8,8.6
2022-02-10T23:00:00Z,34.4,74,0,0,0,6.3
2022-02-11T00:00:00Z,33.7,75,0,0,1,7.7
2022-02-11T01:00:00Z,33.8,76,0,0,11,7.6
2022-02-11T02:00:00Z,34.1,76,0,0,25,8
2022-02-11T03:00:00Z,33.9,77,0,0,18,8.4
2022-02-11T04:00:00Z,32.6,79,0,0,5,7.3
2022-02-11T05:00:00Z,27.7,84,0,0,0,2.2
2022-02-11T06:00:00Z,27.2,85,0,0,0,2.1
2022-02-11T07:00:00Z,28.3,81,0,0,0,6
2022-02-11T08:00:00Z,30.2,80,0,0,2,6
2022-02-11T09:00:00Z,36.6,72,0,0,0,5.6
2022-02-11T10:00:00Z,40.9,67,0,0,0,7.1
2022-02-11T11:00:00Z,44.6,57,0,0,0,8.8
2022-02-11T12:00:00Z,48.4,48,0,0,0,12
2022-02-11T13:00:00Z,50.4,44,0,0,0,15.2
2022-02-11T14:00:00Z,50.8,44,0,0,4,16.6
2022-02-11T15:00:00Z,50,48,0,0,8,16.7
2022-02-11T16:00:00Z,49.5,51,0,0,4,15.7
2022-02-11T17:00:00Z,48.1,55,0,0,4,16.4
2022-02-11T18:00:00Z,47,57,0,0,3,16.8
2022-02-11T19:00:00Z,46.7,56,0,0,2,16.9
2022-02-11T20:00:00Z,46.1,55,0,0,1,18.6
2022-02-11T21:00:00Z,45.9,55,0,0,11,20
2022-02-11T22:00:00Z,45.6,56,0,0,2,21.1
2022-02-11T23:00:00Z,46,56,0,0,0,21.6
2022-02-12T00:00:00Z,46.1,55,0,0,4,20.5
2022-02-12T01:00:00Z,47.1,55,0,0,14,19.6
2022-02-12T02:00:00Z,47,56,0,0,14,19.1
2022-02-12T03:00:00Z,47,56,0,0,27,18.4
2022-02-12T04:00:00Z,46.2,59,0,0,50,16.8
2022-02-12T05:00:00Z,44.8,61,0,0,47,13.7
2022-02-12T06:00:00Z,44.4,61,0,0,51,11
2022-02-12T07:00:00Z,45,61,0,0,48,10.6
2022-02-12T08:00:00Z,44.3,64,0,0,27,9.8
2022-02-12T09:00:00Z,45.9,61,0,0,9,8
2022-02-12T10:00:00Z,49.7,54,0,0,24,9.7
2022-02-12T11:00:00Z,50.7,53,0,0,40,13
2022-02-12T12:00:00Z,54.5,46,0,0,56,15.8
2022-02-12T13:00:00Z,56.7,42,0,0,65,17.7
2022-02-12T14:00:00Z,57.5,41,0,0,48,16.6
2022-02-12T15:00:00Z,57,40,0,0,41,15.9
2022-02-12T16:00:00Z,55.5,39,0,0,50,13.8
2022-02-12T17:00:00Z,51.9,39,0,0,76,9.7
2022-02-12T18:00:00Z,50.2,41,0,0,78,10.1
2022-02-12T19:00:00Z,49.1,43,0,0,88,11.2
2022-02-12T20:00:00Z,48.3,43,0,0,92,10
2022-02-12T21:00:00Z,47,44,0,0,89,10
2022-02-12T22:00:00Z,44.2,48,0,0,87,11.3
2022-02-12T23:00:00Z,43.2,50,0,0,83,12.6
2022-02-13T00:00:00Z,41.8,52,0,0,53,10.1
2022-02-13T01:00:00Z,40.6,54,0,0,56,9.5
2022-02-13T02:00:00Z,39.5,59,0,0,54,10.9
2022-02-13T03:00:00Z,37.2,67,0,0.07,66,10.5
2022-02-13T04:00:00Z,35.6,73,0,0.14,75,9.7
2022-02-13T05:00:00Z,32.2,87,0,0.21,62,7.9
2022-02-13T06:00:00Z,31.7,89,0,0.28,61,6.6
2022-02-13T07:00:00Z,31.4,91,0,0.35,62,6.9
2022-02-13T08:00:00Z,31.1,91,0,0.35,93,8.9
2022-02-13T09:00:00Z,31,90,0,0.28,100,9.2
2022-02-13T10:00:00Z,31.4,87,0,0.21,100,9.4
2022-02-13T11:00:00Z,31.3,85,0,0.14,100,9
2022-02-13T12:00:00Z,31,84,0,0.14,100,9.2
2022-02-13T13:00:00Z,31.1,84,0,0.14,100,9.3
2022-02-13T14:00:00Z,31.2,82,0,0.07,100,9.6
2022-02-13T15:00:00Z,31,79,0,0.07,100,10.2
2022-02-13T16:00:00Z,30.9,80,0,0.07,100,9.4
2022-02-13T17:00:00Z,29.2,78,0,0.14,100,10.1
2022-02-13T18:00:00Z,28.8,79,0,0.07,100,9.3
2022-02-13T19:00:00Z,29.1,76,0,0.07,100,9.3
2022-02-13T20:00:00Z,28.5,74,0,0,100,10.2
2022-02-13T21:00:00Z,27.9,72,0,0,100,11.9
2022-02-13T22:00:00Z,27.2,67,0,0,100,15.6
2022-02-13T23:00:00Z,26.1,64,0,0,100,16.9
2022-02-14T00:00:00Z,24.5,65,0,0,100,16
2022-02-14T01:00:00Z,23.5,62,0,0,53,16.8
2022-02-14T02:00:00Z,22.4,61,0,0,5,17.9
2022-02-14T03:00:00Z,20.3,60,0,0,0,17.3
2022-02-14T04:00:00Z,19,56,0,0,0,17.2
2022-02-14T05:00:00Z,16.4,62,0,0,0,16.1
2022-02-14T06:00:00Z,16.3,62,0,0,0,16.5
2022-02-14T07:00:00Z,16.6,62,0,0,0,17.8
2022-02-14T08:00:00Z,16.7,60,0,0,0,19.6
2022-02-14T09:00:00Z,17.3,59,0,0,5,21.1
2022-02-14T10:00:00Z,19.4,55,0,0,42,24.4
2022-02-14T11:00:00Z,20.5,53,0,0,100,26.3
2022-02-14T12:00:00Z,21.8,52,0,0,91,25.4
2022-02-14T13:00:00Z,23,50,0,0,53,24
2022-02-14T14:00:00Z,24,47,0,0,34,23.2
2022-02-14T15:00:00Z,24.5,46,0,0,7,22.7
2022-02-14T16:00:00Z,25.2,44,0,0,17,20.9
2022-02-14T17:00:00Z,24.1,45,0,0,0,14
2022-02-14T18:00:00Z,22.9,46,0,0,0,9
2022-02-14T19:00:00Z,22.5,46,0,0,0,7.4
2022-02-14T20:00:00Z,22,47,0,0,0,9.2
2022-02-14T21:00:00Z,21.6,48,0,0,0,10.2
2022-02-14T22:00:00Z,20.2,52,0,0,0,10.7
2022-02-14T23:00:00Z,20.2,52,0,0,0,10.7
2022-02-15T00:00:00Z,19.4,53,0,0,0,10.5
2022-02-15T01:00:00Z,18.8,53,0,0,0,10.5
2022-02-15T02:00:00Z,18.6,55,0,0,0,9.2
2022-02-15T03:00:00Z,18.4,57,0,0,0,9.5
2022-02-15T04:00:00Z,18.4,58,0,0,0,10.7
2022-02-15T05:00:00Z,15.8,64,0,0,0,7.7
2022-02-15T06:00:00Z,15.2,64,0,0,0,7.2
2022-02-15T07:00:00Z,15.2,63,0,0,0,7.6
2022-02-15T08:00:00Z,16.4,62,0,0,0,9.2
2022-02-15T09:00:00Z,18.5,56,0,0,0,11.7
2022-02-15T10:00:00Z,22.2,49,0,0,0,10.2
2022-02-15T11:00:00Z,23.8,46,0,0,0,8.2
2022-02-15T12:00:00Z,25.7,43,0,0,0,8
2022-02-15T13:00:00Z,27.5,41,0,0,31,9.1
2022-02-15T14:00:00Z,29,40,0,0,0,8.6
2022-02-15T15:00:00Z,29.6,40,0,0,0,9
2022-02-15T16:00:00Z,30.4,40,0,0,0,8.9
2022-02-15T17:00:00Z,29.1,46,0,0,0,5.4
2022-02-15T18:00:00Z,28.1,50,0,0,0,6.6
2022-02-15T19:00:00Z,26,54,0,0,0,6.9
2022-02-15T20:00:00Z,25.1,57,0,0,0,7.7
2022-02-15T21:00:00Z,24.2,59,0,0,0,8
2022-02-15T22:00:00Z,22.7,64,0,0,8,8.2
2022-02-15T23:00:00Z,22.7,64,0,0,8,8.5
2022-02-16T00:00:00Z,22.8,65,0,0,9,9.2
2022-02-16T01:00:00Z,21.9,66,0,0,0,9
2022-02-16T02:00:00Z,21.8,66,0,0,0,8.8
2022-02-16T03:00:00Z,21.6,68,0,0,0,9.1
2022-02-16T04:00:00Z,21.8,70,0,0,0,9.4
2022-02-16T05:00:00Z,21.2,76,0,0,0,10.6
2022-02-16T06:00:00Z,21.4,77,0,0,2,11.2
2022-02-16T07:00:00Z,23,75,0,0,5,11.1
2022-02-16T08:00:00Z,24.9,77,0,0,4,7.4
2022-02-16T09:00:00Z,30.1,72,0,0,0,9.4
2022-02-16T10:00:00Z,36.1,66,0,0,0,15.5
2022-02-16T11:00:00Z,38.3,61,0,0,29,18
2022-02-16T12:00:00Z,40.1,58,0,0,28,18.7
2022-02-16T13:00:00Z,41.5,56,0,0,30,18.7
2022-02-16T14:00:00Z,41.8,57,0,0,30,16.6
2022-02-16T15:00:00Z,41.9,61,0,0,30,12.7
2022-02-16T16:00:00Z,42.8,64,0,0,30,13.1
2022-02-16T17:00:00Z,42.5,69,0,0,29,9.8
2022-02-16T18:00:00Z,41.7,71,0,0,29,12.1
2022-02-16T19:00:00Z,41.4,75,0,0,26,12.6
2022-02-16T20:00:00Z,40.7,79,0,0,28,13
2022-02-16T21:00:00Z,40.7,80,0,0,30,13.4
2022-02-16T22:00:00Z,40.9,81,0,0,39,14.6
2022-02-16T23:00:00Z,40.6,81,0,0,59,15.9
2022-02-17T00:00:00Z,41.4,78,0,0,50,16.8
2022-02-17T01:00:00Z,41.7,78,0,0,55,17.7
2022-02-17T02:00:00Z,42.5,78,0,0,50,18.1
2022-02-17T03:00:00Z,43.4,78,0,0,55,18.3
2022-02-17T04:00:00Z,45.5,76,0,0,58,17.9
2022-02-17T05:00:00Z,45.6,77,0,0,70,20.6
2022-02-17T06:00:00Z,45.4,77,0,0,80,20
2022-02-17T07:00:00Z,45.9,77,0,0,96,19.8
2022-02-17T08:00:00Z,47.4,75,0,0,60,19.5
2022-02-17T09:00:00Z,50.3,71,0,0,42,19.9
2022-02-17T10:00:00Z,53.3,67,0,0,45,20.7
2022-02-17T11:00:00Z,57.2,61,0,0,43,20.3
2022-02-17T12:00:00Z,62.3,56,0,0,53,21.3
2022-02-17T13:00:00Z,61.9,57,0,0,81,20.3
2022-02-17T14:00:00Z,60.4,58,0,0,71,19.4
2022-02-17T15:00:00Z,59.6,60,0,0,80,19.4
2022-02-17T16:00:00Z,58.7,64,0,0,100,19.9
2022-02-17T17:00:00Z,56.9,69,0,0,100,18
2022-02-17T18:00:00Z,55.8,72,0,0,53,20.5
2022-02-17T19:00:00Z,54.1,75,0,0,64,22
2022-02-17T20:00:00Z,53.5,79,0,0,86,25.2
2022-02-17T21:00:00Z,53.4,82,0.008,0,86,25.6
2022-02-17T22:00:00Z,55.1,86,0.031,0,95,24.3
2022-02-17T23:00:00Z,54.1,87,0.059,0,100,25.7
2022-02-18T00:00:00Z,54.6,86,0.087,0,100,30.4
2022-02-18T01:00:00Z,55.3,85,0.059,0,100,31.9
2022-02-18T02:00:00Z,55.6,84,0.055,0,100,37.7
2022-02-18T03:00:00Z,56.1,84,0.035,0,100,35.4
2022-02-18T04:00:00Z,57.6,84,0.043,0,100,31.8
2022-02-18T05:00:00Z,56.9,85,0.059,0,100,31.9
2022-02-18T06:00:00Z,58.7,83,0.016,0,100,30.2
2022-02-18T07:00:00Z,59.7,81,0.024,0,100,30.4
2022-02-18T08:00:00Z,54.9,75,0,0,89,30.9
2022-02-18T09:00:00Z,43.3,71,0,0,46,24.9
2022-02-18T10:00:00Z,40.8,59,0,0,11,27
2022-02-18T11:00:00Z,40.8,53,0,0,1,28.9
2022-02-18T12:00:00Z,41.4,49,0,0,0,28.7
2022-02-18T13:00:00Z,41.1,47,0,0,2,27.2
2022-02-18T14:00:00Z,41.3,45,0,0,6,26.9
2022-02-18T15:00:00Z,40.7,44,0,0,0,26.3
2022-02-18T16:00:00Z,39.7,41,0,0,0,23.9
2022-02-18T17:00:00Z,36.6,43,0,0,0,18.3
2022-02-18T18:00:00Z,35,45,0,0,0,15.3
2022-02-18T19:00:00Z,33.9,47,0,0,0,13.8
2022-02-18T20:00:00Z,32.6,49,0,0,0,12.3
2022-02-18T21:00:00Z,31.3,50,0,0,0,10.3
2022-02-18T22:00:00Z,29.5,53,0,0,0,6.1
2022-02-18T23:00:00Z,29,54,0,0,0,4.7
2022-02-19T00:00:00Z,28.3,57,0,0,0,2.9
2022-02-19T01:00:00Z,27.2,59,0,0,0,1.4
2022-02-19T02:00:00Z,27,57,0,0,0,1.6
2022-02-19T03:00:00Z,26.3,59,0,0,0,2.9
2022-02-19T04:00:00Z,25.6,66,0,0,0,6.8
